0.99712,0.99713,0.99713,0.99713,0.99713,0.99714,0.99714,0.99712,0.9971,0.99687,0.99683,0.99662,0.99567,0.99532,0.99355,0.99298,0.99237,0.9916,0.99153,0.99109,0.99753,0.99767,0.99781,0.99745,0.99701,0.99541,0.99292,0.98911,0.9849,0.97787,0.97742,0.97248,0.97078,0.96969,0.97002,0.96888,0.9687,0.96766,0.96725,0.96668
-0.0076894,-0.0079732,-0.0081137,-0.0082629,-0.0083661,-0.0082495,-0.0081749,-0.0081342,-0.0078724,-0.0072408,-0.0059073,0.0020203,0.0073096,0.0063761,0.007363,0.0058969,0.0057068,0.0050242,0.0032957,0.0021207,-0.015785,-0.01797,-0.023687,-0.023441,-0.025192,-0.027946,-0.024892,-0.014448,-0.0057896,0.0028449,0.011181,0.020729,0.020751,0.022519,0.031613,0.034966,0.030069,0.027788,0.02426,0.023058
-0.012596,-0.012241,-0.012278,-0.011871,-0.011802,-0.011478,-0.011082,-0.010792,-0.010608,-0.01052,-0.011119,-0.022936,-0.025195,-0.02851,-0.023751,-0.020728,-0.020367,-0.020927,-0.017985,-0.014589,-0.010645,-0.0092797,-0.0083323,-0.0070332,0.0023461,0.005013,0.0078607,0.0063107,0.0098784,0.00099898,0.0013267,0.0011365,0.0019,0.0024247,-0.0032088,-0.0058724,-0.0009524,0.0043856,0.0068705,0.01313
0.0027034,0.0026183,0.0026258,0.0025847,0.0025572,0.0025447,0.0025644,0.0026239,0.0026961,0.0022182,0.0013,0.000403,-0.0013856,-0.0043911,-0.0085428,-0.012904,-0.017853,-0.020942,-0.022488,-0.024944,0.0026569,0.00083301,-0.0012299,-0.0032743,-0.0055038,-0.0085953,-0.014428,-0.014632,-0.019152,-0.018427,-0.018807,-0.019456,-0.022343,-0.021378,-0.02245,-0.023343,-0.024614,-0.026737,-0.029546,-0.030059
0.00060795,0.0010054,0.0010451,0.00094554,0.0008361,0.0011081,0.0011891,0.0015924,0.0035091,0.0038213,0.0055873,0.0047204,0.0045401,0.0066511,0.0068601,0.0066923,0.0068326,0.0067029,0.0055956,0.0056199,-0.0095929,-0.0087064,-0.0071222,-0.0050555,-0.0057192,-0.0070502,-0.0052344,0.0023714,0.0010531,0.0011498,-0.0039475,-0.0054499,-0.0061874,-0.007551,-0.0067734,-0.0060785,-0.0036855,-0.00038582,0.0021054,0.0010776
0.012976,0.012883,0.012798,0.012805,0.012837,-0.085571,-0.11472,-0.18177,-0.1989,-0.19959,-0.13279,-0.12531,-0.077649,-0.060492,-0.030389,0.0038253,0.039917,0.087168,0.12602,0.15311,0.012185,0.014805,0.020097,0.021953,0.02544,0.028199,0.029053,0.030631,0.03111,0.030769,0.031387,0.030821,0.030285,0.029204,0.028888,0.029823,0.030308,0.031752,0.033818,0.034046
-0.0072694,-0.0072665,-0.0072735,-0.0072845,-0.0074221,-0.0060323,-0.0038475,-0.0026806,-0.0020153,-0.0016052,-0.0010917,-0.00078993,-0.00062279,-0.00043926,-0.00036231,-0.00028096,-0.00021068,-0.00018558,-0.00013532,-0.00010027,-0.0060733,-0.0058731,-0.0054787,-0.0050474,-0.0038244,-0.0032242,-0.0032457,-0.0029305,-0.0019985,-0.0021082,-0.0016395,-0.0016191,-0.0018205,-0.0025038,-0.0033439,-0.0034201,-0.002478,-0.0010379,-0.00092575,-0.00070978
0.00023203,0.00032711,0.00021013,0.00017566,0.00029973,0.0010763,0.0039792,0.015681,0.022779,0.1006,0.10073,0.06364,0.064069,0.041756,0.033321,0.021371,0.014847,0.01939,0.027574,0.034672,-0.0013048,-0.0011382,-0.00088726,-0.00068025,-0.00039167,-0.00010863,5.08E-05,6.80E-05,0.00016751,0.00016376,0.00017428,0.00020605,0.00043077,0.00041001,0.00055758,0.00062055,0.00067431,0.00064045,0.00060692,0.00057732
-0.00035572,8.27E-05,0.00013461,2.78E-05,-9.01E-05,0.00024536,0.00036981,0.00059213,0.0013375,0.0022036,0.0033886,0.0033074,0.0040228,0.0096559,0.0068622,0.0083109,0.0080984,0.0072247,0.0056024,0.0027537,-0.0089344,-0.0087627,-0.0068473,-0.006967,-0.0058657,-0.0035616,-0.0040139,0.0026708,0.008643,0.0077109,0.0023042,-0.0031212,-0.0055315,-0.0083642,-0.0069487,-0.0038845,-0.00017102,0.003127,0.0048359,0.0064853
-0.023049,-0.023017,-0.023362,-0.023286,-0.023211,-0.023599,-0.023571,-0.023565,-0.02394,-0.02447,-0.025147,-0.025282,0.092954,0.12741,0.087178,0.054881,0.10541,0.14996,0.18851,0.21745,0.13437,0.14833,0.13506,0.11619,0.1094,0.038472,-0.0086348,-0.065719,-0.089209,-0.11172,-0.12525,-0.098758,-0.05694,-0.026734,-0.015497,-0.028448,-0.052954,-0.08896,-0.1288,-0.16179
0.0097652,0.0098495,0.0099572,0.010059,0.010142,0.010201,0.010224,0.01065,0.010672,0.010978,0.012669,0.012291,0.0098618,0.0066618,0.0072679,0.0084071,0.0066341,0.0044512,0.003474,0.0031943,0.003398,0.002335,0.0016902,0.0012149,0.00085702,0.00063108,0.00038895,0.00031765,0.00021985,0.00016135,0.00011854,8.94E-05,7.47E-05,5.82E-05,4.13E-05,2.98E-05,1.62E-05,1.73E-05,1.37E-05,7.67E-06
0.00078787,0.00078863,0.00074954,0.00060768,0.00068311,0.0006252,0.00057803,0.00033944,0.00034234,0.00026518,0.00026268,4.48E-06,-0.00023209,7.94E-05,0.00015851,9.31E-05,5.43E-05,-9.85E-05,-7.92E-05,-0.00034203,0.00059243,0.00063326,0.0007232,0.0029965,-0.0011635,0.0018272,0.00096614,0.001222,0.0025883,0.0030189,0.00046555,0.0008627,0.0017533,0.00033806,-0.00012181,-0.00090112,0.00059773,0.0023436,0.0033205,0.0044909
4.11E-08,3.01E-08,2.49E-08,2.17E-08,1.83E-08,2.58E-08,3.06E-08,3.00E-08,2.82E-08,1.81E-08,1.61E-08,1.70E-08,2.08E-08,1.87E-08,2.00E-08,1.45E-08,1.07E-08,1.02E-08,-2.28E-08,-2.04E-08,-1.38E-08,-1.98E-08,-3.13E-08,-1.64E-08,1.13E-08,3.63E-09,-1.31E-09,-1.05E-07,-5.83E-08,-4.46E-08,-5.08E-08,-5.18E-08,-6.54E-08,-2.97E-08,9.67E-09,-2.30E-08,2.46E-08,2.65E-10,-3.15E-09,-3.30E-09
-0.04833,-0.048398,-0.048436,-0.048421,-0.048407,-0.048415,-0.048451,-0.048583,-0.048775,-0.050422,-0.050764,-0.051962,-0.052834,-0.054094,-0.055176,-0.05553,-0.056119,-0.056086,-0.055796,-0.05546,-0.047787,-0.048,-0.047957,-0.047169,-0.046989,-0.045085,-0.044676,-0.043936,-0.04296,-0.039192,-0.038607,-0.036551,-0.035977,-0.035788,-0.034466,-0.032067,-0.030608,-0.029017,-0.027842,-0.026286
0.00080679,0.00081292,0.00081882,0.00081736,0.00081633,0.00081599,0.00081476,0.00081436,0.00081353,0.00081184,0.00080861,0.0008069,0.00080522,0.00080477,0.00078599,0.00071164,0.00064232,0.00060346,0.00057341,0.00054596,0.0013847,0.0012883,0.0011965,0.0010065,0.00055013,0.00010685,-0.0002097,-0.00068483,-0.0010215,-0.0012409,-0.0013463,-0.0014316,-0.001715,-0.0017742,-0.0019344,-0.0021098,-0.0026069,-0.0026261,-0.0026596,-0.0028216
0.0095786,0.0095617,0.0095528,0.0095449,0.0095314,0.0094983,0.0094071,0.0092759,0.0092739,0.009187,0.0088074,0.0089594,0.0085997,0.0087902,0.0087981,0.0087009,0.0084874,0.0078977,0.0078764,0.0066661,0.0082809,0.010032,0.01036,0.012179,0.012914,0.01373,0.013294,0.01364,0.013575,0.012279,0.012273,0.010778,0.0086306,0.0074134,0.0057004,0.006779,0.0077771,0.0063081,0.0067057,0.0066953
9.79E-08,1.09E-07,1.08E-07,9.67E-08,9.77E-08,1.06E-07,1.07E-07,1.07E-07,1.06E-07,8.47E-08,7.54E-08,7.84E-08,6.34E-08,6.61E-08,6.31E-08,5.79E-08,4.94E-08,4.36E-08,3.79E-08,3.29E-08,4.68E-09,-6.94E-08,-6.82E-08,-3.37E-08,-1.96E-08,-4.11E-08,-3.07E-08,-9.28E-08,-2.28E-08,1.72E-08,4.72E-08,1.10E-08,-1.07E-08,-1.53E-08,-4.31E-09,-2.10E-08,-1.99E-08,-1.52E-08,-3.56E-08,-4.12E-08
0.041893,0.041949,0.041963,0.041938,0.04193,0.041942,0.041979,0.041989,0.042005,0.042126,0.042143,0.042191,0.042151,0.041394,0.040257,0.039432,0.039157,0.037659,0.037521,0.037249,0.034021,0.036176,0.039184,0.041393,0.046953,0.05258,0.056335,0.063939,0.062156,0.066208,0.066362,0.067459,0.068724,0.06956,0.070578,0.070914,0.071048,0.07139,0.07161,0.071766
0.00036236,0.000375,0.00037905,0.00037827,0.0003811,0.00038147,0.00038655,0.00039353,0.00040635,0.00044673,0.00045433,0.00052378,0.00060686,0.00071004,0.00077969,0.00086349,0.00084458,0.00094475,0.00093895,0.00092245,0.0016983,0.0013528,0.0013793,0.001025,0.00083762,0.00047805,0.00011528,-0.00048588,-0.00060019,-0.00062801,-0.00067309,-0.0006712,-0.00064908,-0.00074066,-0.00079212,-0.00093031,-0.00087286,-0.00079389,-0.00071451,-0.00063789
